time,cwnd,bytes_in_flight
14.9,10775,0
14.91,10775,0
14.92,10775,0
14.93,10775,0
14.94,10775,0
14.95,10775,0
14.96,10775,0
14.97,10775,0
14.98,10775,0
14.99,10775,0
15,10775,0
15.01,10775,0
15.02,10775,0
15.03,10775,0
15.04,10775,0
15.05,10775,0
15.06,10775,0
15.07,10775,0
15.08,10775,0
15.09,10775,0
15.1,10775,0
15.11,10775,0
15.12,10775,0
15.13,10775,0
15.14,10775,0
15.15,10775,0
15.16,10775,0
15.17,10775,0
15.18,10775,0
15.19,10775,0
15.2,10775,0
15.21,10775,0
15.22,10775,0
15.23,10775,0
15.24,10775,0
15.25,10775,0
15.26,10775,0
15.27,10775,0
15.28,10775,0
15.29,10775,0
15.3,10775,0
15.31,10775,0
15.32,10775,0
15.33,10775,0
15.34,10775,0
15.35,10775,0
15.36,10775,0
15.37,10775,0
15.38,10775,0
15.39,10775,0
15.4,10775,0
15.41,10775,0
15.42,10775,0
15.43,10775,0
15.44,10775,0
15.45,10775,0
15.46,10775,0
15.47,10775,0
15.48,10775,0
15.49,10775,0
15.5,10775,0
15.51,10775,0
15.52,10775,0
15.53,10775,0
15.54,10775,0
15.55,10775,0
15.56,10775,0
15.57,10775,0
15.58,10775,0
15.59,10775,0
15.6,10775,0
15.61,10775,0
15.62,10775,0
15.63,10775,0
15.64,10775,0
15.65,10775,0
15.66,10775,0
15.67,10775,0
15.68,10775,0
15.69,10775,0
15.7,10775,0
15.71,10775,0
15.72,10775,0
15.73,10775,0
15.74,10775,0
15.75,10775,0
15.76,10775,0
15.77,10775,0
15.78,10775,0
15.79,10775,0
15.8,10775,0
15.81,10775,0
15.82,10775,0
15.83,10775,0
15.84,10775,0
15.85,10775,0
15.86,10775,0
15.87,10775,0
15.88,10775,0
15.89,10775,0
15.9,10775,0
15.91,10775,0
15.92,10775,0
15.93,10775,0
15.94,10775,0
15.95,10775,0
15.96,10775,0
15.97,10775,0
15.98,10775,0
15.99,10775,0
16,10775,0
16.01,10775,0
16.02,10775,0
16.03,10775,0
16.04,10775,0
16.05,10775,0
16.06,10775,0
16.07,10775,0
16.08,10775,0
16.09,10775,0
16.1,10775,0
16.11,10775,0
16.12,10775,0
16.13,10775,0
16.14,10775,0
16.15,10775,0
16.16,10775,0
16.17,10775,0
16.18,10775,0
16.19,10775,0
16.2,10775,0
16.21,10775,0
16.22,10775,0
16.23,10775,0
16.24,10775,0
16.25,10775,0
16.26,10775,0
16.27,10775,0
16.28,10775,0
16.29,10775,0
16.3,10775,0
16.31,10775,0
16.32,10775,0
16.33,10775,0
16.34,10775,0
16.35,10775,0
16.36,10775,0
16.37,10775,0
16.38,10775,0
16.39,10775,0
16.4,10775,0
16.41,10775,0
16.42,10775,0
16.43,10775,0
16.44,10775,0
16.45,10775,0
16.46,10775,0
16.47,10775,0
16.48,10775,0
16.49,10775,0
16.5,10775,0
16.51,10775,0
16.52,10775,0
16.53,10775,0
16.54,10775,0
16.55,10775,0
16.56,10775,0
16.57,10775,0
16.58,10775,0
16.59,10775,0
16.6,10775,0
16.61,10775,0
16.62,10775,0
16.63,10775,0
16.64,10775,0
16.65,10775,0
16.66,10775,0
16.67,10775,0
16.68,10775,0
16.69,10775,0
16.7,10775,0
16.71,10775,0
16.72,10775,0
16.73,10775,0
16.74,10775,0
16.75,10775,0
16.76,10775,0
16.77,10775,0
16.78,10775,0
16.79,10775,0
16.8,10775,0
16.81,10775,0
16.82,10775,0
16.83,10775,0
16.84,10775,0
16.85,10775,0
16.86,10775,0
16.87,10775,0
16.88,10775,0
16.89,10775,0
16.9,10775,0
16.91,10775,0
16.92,10775,0
16.93,10775,0
16.94,10775,0
16.95,10775,0
16.96,10775,0
16.97,10775,0
16.98,10775,0
16.99,10775,0
17,10775,0
17.01,10775,0
17.02,10775,0
17.03,10775,0
17.04,10775,0
17.05,10775,0
17.06,10775,0
17.07,10775,0
17.08,10775,0
17.09,10775,0
17.1,10775,0
17.11,10775,0
17.12,10775,0
17.13,10775,0
17.14,10775,0
17.15,10775,0
17.16,10775,0
17.17,10775,0
17.18,10775,0
17.19,10775,0
17.2,10775,0
17.21,10775,0
17.22,10775,0
17.23,10775,0
17.24,10775,0
17.25,10775,0
17.26,10775,0
17.27,10775,0
17.28,10775,0
17.29,10775,0
17.3,10775,0
17.31,10775,0
17.32,10775,0
17.33,10775,0
17.34,10775,0
17.35,10775,0
17.36,10775,0
17.37,10775,0
17.38,10775,0
17.39,10775,0
17.4,10775,0
17.41,10775,0
17.42,10775,0
17.43,10775,0
17.44,10775,0
17.45,10775,0
17.46,10775,0
17.47,10775,0
17.48,10775,0
17.49,10775,0
17.5,10775,0
17.51,10775,0
17.52,10775,0
17.53,10775,0
17.54,10775,0
17.55,10775,0
17.56,10775,0
17.57,10775,0
17.58,10775,0
17.59,10775,0
17.6,10775,0
17.61,10775,0
17.62,10775,0
17.63,10775,0
17.64,10775,0
17.65,10775,0
17.66,10775,0
17.67,10775,0
17.68,10775,0
17.69,10775,0
17.7,10775,0
17.71,10775,0
17.72,10775,0
17.73,10775,0
17.74,10775,0
17.75,10775,0
17.76,10775,0
17.77,10775,0
17.78,10775,0
17.79,10775,0
17.8,10775,0
17.81,10775,0
17.82,10775,0
17.83,10775,0
17.84,10775,0
17.85,10775,0
17.86,10775,0
17.87,10775,0
17.88,10775,0
17.89,10775,0
17.9,10775,0
17.91,10775,0
17.92,10775,0
17.93,10775,0
17.94,10775,0
17.95,10775,0
17.96,10775,0
17.97,10775,0
17.98,10775,0
17.99,10775,0
18,10775,0
18.01,10775,0
18.02,10775,0
18.03,10775,0
18.04,10775,0
18.05,10775,0
18.06,10775,0
18.07,10775,0
18.08,10775,0
18.09,10775,0
18.1,10775,0
18.11,10775,0
18.12,10775,0
18.13,10775,0
18.14,10775,0
18.15,10775,0
18.16,10775,0
18.17,10775,0
18.18,10775,0
18.19,10775,0
18.2,10775,0
18.21,10775,0
18.22,10775,0
18.23,10775,0
18.24,10775,0
18.25,10775,0
18.26,10775,0
18.27,10775,0
18.28,10775,0
18.29,10775,0
18.3,10775,0
18.31,10775,0
18.32,10775,0
18.33,10775,0
18.34,10775,0
18.35,10775,0
18.36,10775,0
18.37,10775,0
18.38,10775,0
18.39,10775,0
18.4,10775,0
18.41,10775,0
18.42,10775,0
18.43,10775,0
18.44,10775,0
18.45,10775,0
18.46,10775,0
18.47,10775,0
18.48,10775,0
18.49,10775,0
18.5,10775,0
18.51,10775,0
18.52,10775,0
18.53,10775,0
18.54,10775,0
18.55,10775,0
18.56,10775,0
18.57,10775,0
18.58,10775,0
18.59,10775,0
18.6,10775,0
18.61,10775,0
18.62,10775,0
18.63,10775,0
18.64,10775,0
18.65,10775,0
18.66,10775,0
18.67,10775,0
18.68,10775,0
18.69,10775,0
18.7,10775,0
18.71,10775,0
18.72,10775,0
18.73,10775,0
18.74,10775,0
18.75,10775,0
18.76,10775,0
18.77,10775,0
18.78,10775,0
18.79,10775,0
18.8,10775,0
18.81,10775,0
18.82,10775,0
18.83,10775,0
18.84,10775,0
18.85,10775,0
18.86,10775,0
18.87,10775,0
18.88,10775,0
18.89,10775,0
18.9,10775,0
18.91,10775,0
18.92,10775,0
18.93,10775,0
18.94,10775,0
18.95,10775,0
18.96,10775,0
18.97,10775,0
18.98,10775,0
18.99,10775,0
19,10775,0
19.01,10775,0
19.02,10775,0
19.03,10775,0
19.04,10775,0
19.05,10775,0
19.06,10775,0
19.07,10775,0
19.08,10775,0
19.09,10775,0
19.1,10775,0
19.11,10775,0
19.12,10775,0
19.13,10775,0
19.14,10775,0
19.15,10775,0
19.16,10775,0
19.17,10775,0
19.18,10775,0
19.19,10775,0
19.2,10775,0
19.21,10775,0
19.22,10775,0
19.23,10775,0
19.24,10775,0
19.25,10775,0
19.26,10775,0
19.27,10775,0
19.28,10775,0
19.29,10775,0
19.3,10775,0
19.31,10775,0
19.32,10775,0
19.33,10775,0
19.34,10775,0
19.35,10775,0
19.36,10775,0
19.37,10775,0
19.38,10775,0
19.39,10775,0
19.4,10775,0
19.41,10775,0
19.42,10775,0
19.43,10775,0
19.44,10775,0
19.45,10775,0
19.46,10775,0
19.47,10775,0
19.48,10775,0
19.49,10775,0
19.5,10775,0
19.51,10775,0
19.52,10775,0
19.53,10775,0
19.54,10775,0
19.55,10775,0
19.56,10775,0
19.57,10775,0
19.58,10775,0
19.59,10775,0
19.6,10775,0
19.61,10775,0
19.62,10775,0
19.63,10775,0
19.64,10775,0
19.65,10775,0
19.66,10775,0
19.67,10775,0
19.68,10775,0
19.69,10775,0
19.7,10775,0
19.71,10775,0
19.72,10775,0
19.73,10775,0
19.74,10775,0
19.75,10775,0
19.76,10775,0
19.77,10775,0
19.78,10775,0
19.79,10775,0
19.8,10775,0
19.81,10775,0
19.82,10775,0
19.83,10775,0
19.84,10775,0
19.85,10775,0
19.86,10775,0
19.87,10775,0
19.88,10775,0
19.89,10775,0
19.9,10775,0
19.91,10775,0
19.92,10775,0
19.93,10775,0
19.94,10775,0
19.95,10775,0
19.96,10775,0
19.97,10775,0
19.98,10775,0
19.99,10775,0
20,10775,0
20.01,10775,0
20.02,10775,0
20.03,10775,0
20.04,10775,0
20.05,10775,0
20.06,10775,0
20.07,10775,0
20.08,10775,0
20.09,10775,0
20.1,10775,0
20.11,10775,0
20.12,10775,0
20.13,10775,0
20.14,10775,0
20.15,10775,0
20.16,10775,0
20.17,10775,0
20.18,10775,0
20.19,10775,0
20.2,10775,0
20.21,10775,0
20.22,10775,0
20.23,10775,0
20.24,10775,0
20.25,10775,0
20.26,10775,0
20.27,10775,0
20.28,10775,0
20.29,10775,0
20.3,10775,0
20.31,10775,0
20.32,10775,0
20.33,10775,0
20.34,10775,0
20.35,10775,0
20.36,10775,0
20.37,10775,0
20.38,10775,0
20.39,10775,0
20.4,10775,0
20.41,10775,0
20.42,10775,0
20.43,10775,0
20.44,10775,0
20.45,10775,0
20.46,10775,0
20.47,10775,0
20.48,10775,0
20.49,10775,0
20.5,10775,0
20.51,10775,0
20.52,10775,0
20.53,10775,0
20.54,10775,0
20.55,10775,0
20.56,10775,0
20.57,10775,0
20.58,10775,0
20.59,10775,0
20.6,10775,0
20.61,10775,0
20.62,10775,0
20.63,10775,0
20.64,10775,0
20.65,10775,0
20.66,10775,0
20.67,10775,0
20.68,10775,0
20.69,10775,0
20.7,10775,0
20.71,10775,0
20.72,10775,0
20.73,10775,0
20.74,10775,0
20.75,10775,0
20.76,10775,0
20.77,10775,0
20.78,10775,0
20.79,10775,0
20.8,10775,0
20.81,10775,0
20.82,10775,0
20.83,10775,0
20.84,10775,0
20.85,10775,0
20.86,10775,0
20.87,10775,0
20.88,10775,0
20.89,10775,0
20.9,10775,0
20.91,10775,0
20.92,10775,0
20.93,10775,0
20.94,10775,0
20.95,10775,0
20.96,10775,0
20.97,10775,0
20.98,10775,0
20.99,10775,0
21,10775,0
21.01,10775,0
21.02,10775,0
21.03,10775,0
21.04,10775,0
21.05,10775,0
21.06,10775,0
21.07,10775,0
21.08,10775,0
21.09,10775,0
21.1,10775,0
21.11,10775,0
21.12,10775,0
21.13,10775,0
21.14,10775,0
21.15,10775,0
21.16,10775,0
21.17,10775,0
21.18,10775,0
21.19,10775,0
21.2,10775,0
21.21,10775,0
21.22,10775,0
21.23,10775,0
21.24,10775,0
21.25,10775,0
21.26,10775,0
21.27,10775,0
21.28,10775,0
21.29,10775,0
21.3,10775,0
21.31,10775,0
21.32,10775,0
21.33,10775,0
21.34,10775,0
21.35,10775,0
21.36,10775,0
21.37,10775,0
21.38,10775,0
21.39,10775,0
21.4,10775,0
21.41,10775,0
21.42,10775,0
21.43,10775,0
21.44,10775,0
21.45,10775,0
21.46,10775,0
21.47,10775,0
21.48,10775,0
21.49,10775,0
21.5,10775,0
21.51,10775,0
21.52,10775,0
21.53,10775,0
21.54,10775,0
21.55,10775,0
21.56,10775,0
21.57,10775,0
21.58,10775,0
21.59,10775,0
21.6,10775,0
21.61,10775,0
21.62,10775,0
21.63,10775,0
21.64,10775,0
21.65,10775,0
21.66,10775,0
21.67,10775,0
21.68,10775,0
21.69,10775,0
21.7,10775,0
21.71,10775,0
21.72,10775,0
21.73,10775,0
21.74,10775,0
21.75,10775,0
21.76,10775,0
21.77,10775,0
21.78,10775,0
21.79,10775,0
21.8,10775,0
21.81,10775,0
21.82,10775,0
21.83,10775,0
21.84,10775,0
21.85,10775,0
21.86,10775,0
21.87,10775,0
21.88,10775,0
21.89,10775,0
21.9,10775,0
21.91,10775,0
21.92,10775,0
21.93,10775,0
21.94,10775,0
21.95,10775,0
21.96,10775,0
21.97,10775,0
21.98,10775,0
21.99,10775,0
22,10775,0
22.01,10775,0
22.02,10775,0
22.03,10775,0
22.04,10775,0
22.05,10775,0
22.06,10775,0
22.07,10775,0
22.08,10775,0
22.09,10775,0
22.1,10775,0
22.11,10775,0
22.12,10775,0
22.13,10775,0
22.14,10775,0
22.15,10775,0
22.16,10775,0
22.17,10775,0
22.18,10775,0
22.19,10775,0
22.2,10775,0
22.21,10775,0
22.22,10775,0
22.23,10775,0
22.24,10775,0
22.25,10775,0
22.26,10775,0
22.27,10775,0
22.28,10775,0
22.29,10775,0
22.3,10775,0
22.31,10775,0
22.32,10775,0
22.33,10775,0
22.34,10775,0
22.35,10775,0
22.36,10775,0
22.37,10775,0
22.38,10775,0
22.39,10775,0
22.4,10775,0
22.41,10775,0
22.42,10775,0
22.43,10775,0
22.44,10775,0
22.45,10775,0
22.46,10775,0
22.47,10775,0
22.48,10775,0
22.49,10775,0
22.5,10775,0
22.51,10775,0
22.52,10775,0
22.53,10775,0
22.54,10775,0
22.55,10775,0
22.56,10775,0
22.57,10775,0
22.58,10775,0
22.59,10775,0
22.6,10775,0
22.61,10775,0
22.62,10775,0
22.63,10775,0
22.64,10775,0
22.65,10775,0
22.66,10775,0
22.67,10775,0
22.68,10775,0
22.69,10775,0
22.7,10775,0
22.71,10775,0
22.72,10775,0
22.73,10775,0
22.74,10775,0
22.75,10775,0
22.76,10775,0
22.77,10775,0
22.78,10775,0
22.79,10775,0
22.8,10775,0
22.81,10775,0
22.82,10775,0
22.83,10775,0
22.84,10775,0
22.85,10775,0
22.86,10775,0
22.87,10775,0
22.88,10775,0
22.89,10775,0
22.9,10775,0
22.91,10775,0
22.92,10775,0
22.93,10775,0
22.94,10775,0
22.95,10775,0
22.96,10775,0
22.97,10775,0
22.98,10775,0
22.99,10775,0
23,10775,0
23.01,10775,0
23.02,10775,0
23.03,10775,0
23.04,10775,0
23.05,10775,0
23.06,10775,0
23.07,10775,0
23.08,10775,0
23.09,10775,0
23.1,10775,0
23.11,10775,0
23.12,10775,0
23.13,10775,0
23.14,10775,0
23.15,10775,0
23.16,10775,0
23.17,10775,0
23.18,10775,0
23.19,10775,0
23.2,10775,0
23.21,10775,0
23.22,10775,0
23.23,10775,0
23.24,10775,0
23.25,10775,0
23.26,10775,0
23.27,10775,0
23.28,10775,0
23.29,10775,0
23.3,10775,0
23.31,10775,0
23.32,10775,0
23.33,10775,0
23.34,10775,0
23.35,10775,0
23.36,10775,0
23.37,10775,0
23.38,10775,0
23.39,10775,0
23.4,10775,0
23.41,10775,0
23.42,10775,0
23.43,10775,0
23.44,10775,0
23.45,10775,0
23.46,10775,0
23.47,10775,0
23.48,10775,0
23.49,10775,0
23.5,10775,0
23.51,10775,0
23.52,10775,0
23.53,10775,0
23.54,10775,0
23.55,10775,0
23.56,10775,0
23.57,10775,0
23.58,10775,0
23.59,10775,0
23.6,10775,0
23.61,10775,0
23.62,10775,0
23.63,10775,0
23.64,10775,0
23.65,10775,0
23.66,10775,0
23.67,10775,0
23.68,10775,0
23.69,10775,0
23.7,10775,0
23.71,10775,0
23.72,10775,0
23.73,10775,0
23.74,10775,0
23.75,10775,0
23.76,10775,0
23.77,10775,0
23.78,10775,0
23.79,10775,0
23.8,10775,0
23.81,10775,0
23.82,10775,0
23.83,10775,0
23.84,10775,0
23.85,10775,0
23.86,10775,0
23.87,10775,0
23.88,10775,0
23.89,10775,0
23.9,10775,0
23.91,10775,0
23.92,10775,0
23.93,10775,0
23.94,10775,0
23.95,10775,0
23.96,10775,0
23.97,10775,0
23.98,10775,0
23.99,10775,0
24,10775,0
24.01,10775,0
24.02,10775,0
24.03,10775,0
24.04,10775,0
24.05,10775,0
24.06,10775,0
24.07,10775,0
24.08,10775,0
24.09,10775,0
24.1,10775,0
24.11,10775,0
24.12,10775,0
24.13,10775,0
24.14,10775,0
24.15,10775,0
24.16,10775,0
24.17,10775,0
24.18,10775,0
24.19,10775,0
24.2,10775,0
24.21,10775,0
24.22,10775,0
24.23,10775,0
24.24,10775,0
24.25,10775,0
24.26,10775,0
24.27,10775,0
24.28,10775,0
24.29,10775,0
24.3,10775,0
24.31,10775,0
24.32,10775,0
24.33,10775,0
24.34,10775,0
24.35,10775,0
24.36,10775,0
24.37,10775,0
24.38,10775,0
24.39,10775,0
24.4,10775,0
24.41,10775,0
24.42,10775,0
24.43,10775,0
24.44,10775,0
24.45,10775,0
24.46,10775,0
24.47,10775,0
24.48,10775,0
24.49,10775,0
24.5,10775,0
24.51,10775,0
24.52,10775,0
24.53,10775,0
24.54,10775,0
24.55,10775,0
24.56,10775,0
24.57,10775,0
24.58,10775,0
24.59,10775,0
24.6,10775,0
24.61,10775,0
24.62,10775,0
24.63,10775,0
24.64,10775,0
24.65,10775,0
24.66,10775,0
24.67,10775,0
24.68,10775,0
24.69,10775,0
24.7,10775,0
24.71,10775,0
24.72,10775,0
24.73,10775,0
24.74,10775,0
24.75,10775,0
24.76,10775,0
24.77,10775,0
24.78,10775,0
24.79,10775,0
24.8,10775,0
24.81,10775,0
24.82,10775,0
24.83,10775,0
24.84,10775,0
24.85,10775,0
24.86,10775,0
24.87,10775,0
24.88,10775,0
24.89,10775,0
24.9,10775,0
24.91,10775,0
24.92,10775,0
24.93,10775,0
24.94,10775,0
24.95,10775,0
24.96,10775,0
24.97,10775,0
24.98,10775,0
24.99,10775,0
25,10775,0
25.01,10775,0
25.02,10775,0
25.03,10775,0
25.04,10775,0
25.05,10775,0
25.06,10775,0
25.07,10775,0
25.08,10775,0
25.09,10775,0
25.1,10775,0
25.11,10775,0
25.12,10775,0
25.13,10775,0
25.14,10775,0
25.15,10775,0
25.16,10775,0
25.17,10775,0
25.18,10775,0
25.19,10775,0
25.2,10775,0
25.21,10775,0
25.22,10775,0
25.23,10775,0
25.24,10775,0
25.25,10775,0
25.26,10775,0
25.27,10775,0
25.28,10775,0
25.29,10775,0
25.3,10775,0
25.31,10775,0
25.32,10775,0
25.33,10775,0
25.34,10775,0
25.35,10775,0
25.36,10775,0
25.37,10775,0
25.38,10775,0
25.39,10775,0
25.4,10775,0
25.41,10775,0
25.42,10775,0
25.43,10775,0
25.44,10775,0
25.45,10775,0
25.46,10775,0
25.47,10775,0
25.48,10775,0
25.49,10775,0
25.5,10775,0
25.51,10775,0
25.52,10775,0
25.53,10775,0
25.54,10775,0
25.55,10775,0
25.56,10775,0
25.57,10775,0
25.58,10775,0
25.59,10775,0
25.6,10775,0
25.61,10775,0
25.62,10775,0
25.63,10775,0
25.64,10775,0
25.65,10775,0
25.66,10775,0
25.67,10775,0
25.68,10775,0
25.69,10775,0
25.7,10775,0
25.71,10775,0
25.72,10775,0
25.73,10775,0
25.74,10775,0
25.75,10775,0
25.76,10775,0
25.77,10775,0
25.78,10775,0
25.79,10775,0
25.8,10775,0
25.81,10775,0
25.82,10775,0
25.83,10775,0
25.84,10775,0
25.85,10775,0
25.86,10775,0
25.87,10775,0
25.88,10775,0
25.89,10775,0
25.9,10775,0
25.91,10775,0
25.92,10775,0
25.93,10775,0
25.94,10775,0
25.95,10775,0
25.96,10775,0
25.97,10775,0
25.98,10775,0
25.99,10775,0
26,10775,0
26.01,10775,0
26.02,10775,0
26.03,10775,0
26.04,10775,0
26.05,10775,0
26.06,10775,0
26.07,10775,0
26.08,10775,0
26.09,10775,0
26.1,10775,0
26.11,10775,0
26.12,10775,0
26.13,10775,0
26.14,10775,0
26.15,10775,0
26.16,10775,0
26.17,10775,0
26.18,10775,0
26.19,10775,0
26.2,10775,0
26.21,10775,0
26.22,10775,0
26.23,10775,0
26.24,10775,0
26.25,10775,0
26.26,10775,0
26.27,10775,0
26.28,10775,0
26.29,10775,0
26.3,10775,0
26.31,10775,0
26.32,10775,0
26.33,10775,0
26.34,10775,0
26.35,10775,0
26.36,10775,0
26.37,10775,0
26.38,10775,0
26.39,10775,0
26.4,10775,0
26.41,10775,0
26.42,10775,0
26.43,10775,0
26.44,10775,0
26.45,10775,0
26.46,10775,0
26.47,10775,0
26.48,10775,0
26.49,10775,0
26.5,10775,0
26.51,10775,0
26.52,10775,0
26.53,10775,0
26.54,10775,0
26.55,10775,0
26.56,10775,0
26.57,10775,0
26.58,10775,0
26.59,10775,0
26.6,10775,0
26.61,10775,0
26.62,10775,0
26.63,10775,0
26.64,10775,0
26.65,10775,0
26.66,10775,0
26.67,10775,0
26.68,10775,0
26.69,10775,0
26.7,10775,0
26.71,10775,0
26.72,10775,0
26.73,10775,0
26.74,10775,0
26.75,10775,0
26.76,10775,0
26.77,10775,0
26.78,10775,0
26.79,10775,0
26.8,10775,0
26.81,10775,0
26.82,10775,0
26.83,10775,0
26.84,10775,0
26.85,10775,0
26.86,10775,0
26.87,10775,0
26.88,10775,0
26.89,10775,0
26.9,10775,0
26.91,10775,0
26.92,10775,0
26.93,10775,0
26.94,10775,0
26.95,10775,0
26.96,10775,0
26.97,10775,0
26.98,10775,0
26.99,10775,0
27,10775,0
27.01,10775,0
27.02,10775,0
27.03,10775,0
27.04,10775,0
27.05,10775,0
27.06,10775,0
27.07,10775,0
27.08,10775,0
27.09,10775,0
27.1,10775,0
27.11,10775,0
27.12,10775,0
27.13,10775,0
27.14,10775,0
27.15,10775,0
27.16,10775,0
27.17,10775,0
27.18,10775,0
27.19,10775,0
27.2,10775,0
27.21,10775,0
27.22,10775,0
27.23,10775,0
27.24,10775,0
27.25,10775,0
27.26,10775,0
27.27,10775,0
27.28,10775,0
27.29,10775,0
27.3,10775,0
27.31,10775,0
27.32,10775,0
27.33,10775,0
27.34,10775,0
27.35,10775,0
27.36,10775,0
27.37,10775,0
27.38,10775,0
27.39,10775,0
27.4,10775,0
27.41,10775,0
27.42,10775,0
27.43,10775,0
27.44,10775,0
27.45,10775,0
27.46,10775,0
27.47,10775,0
27.48,10775,0
27.49,10775,0
27.5,10775,0
27.51,10775,0
27.52,10775,0
27.53,10775,0
27.54,10775,0
27.55,10775,0
27.56,10775,0
27.57,10775,0
27.58,10775,0
27.59,10775,0
27.6,10775,0
27.61,10775,0
27.62,10775,0
27.63,10775,0
27.64,10775,0
27.65,10775,0
27.66,10775,0
27.67,10775,0
27.68,10775,0
27.69,10775,0
27.7,10775,0
27.71,10775,0
27.72,10775,0
27.73,10775,0
27.74,10775,0
27.75,10775,0
27.76,10775,0
27.77,10775,0
27.78,10775,0
27.79,10775,0
27.8,10775,0
27.81,10775,0
27.82,10775,0
27.83,10775,0
27.84,10775,0
27.85,10775,0
27.86,10775,0
27.87,10775,0
27.88,10775,0
27.89,10775,0
27.9,10775,0
27.91,10775,0
27.92,10775,0
27.93,10775,0
27.94,10775,0
27.95,10775,0
27.96,10775,0
27.97,10775,0
27.98,10775,0
27.99,10775,0
28,10775,0
28.01,10775,0
28.02,10775,0
28.03,10775,0
28.04,10775,0
28.05,10775,0
28.06,10775,0
28.07,10775,0
28.08,10775,0
28.09,10775,0
28.1,10775,0
28.11,10775,0
28.12,10775,0
28.13,10775,0
28.14,10775,0
28.15,10775,0
28.16,10775,0
28.17,10775,0
28.18,10775,0
28.19,10775,0
28.2,10775,0
28.21,10775,0
28.22,10775,0
28.23,10775,0
28.24,10775,0
28.25,10775,0
28.26,10775,0
28.27,10775,0
28.28,10775,0
28.29,10775,0
28.3,10775,0
28.31,10775,0
28.32,10775,0
28.33,10775,0
28.34,10775,0
28.35,10775,0
28.36,10775,0
28.37,10775,0
28.38,10775,0
28.39,10775,0
28.4,10775,0
28.41,10775,0
28.42,10775,0
28.43,10775,0
28.44,10775,0
28.45,10775,0
28.46,10775,0
28.47,10775,0
28.48,10775,0
28.49,10775,0
28.5,10775,0
28.51,10775,0
28.52,10775,0
28.53,10775,0
28.54,10775,0
28.55,10775,0
28.56,10775,0
28.57,10775,0
28.58,10775,0
28.59,10775,0
28.6,10775,0
28.61,10775,0
28.62,10775,0
28.63,10775,0
28.64,10775,0
28.65,10775,0
28.66,10775,0
28.67,10775,0
28.68,10775,0
28.69,10775,0
28.7,10775,0
28.71,10775,0
28.72,10775,0
28.73,10775,0
28.74,10775,0
28.75,10775,0
28.76,10775,0
28.77,10775,0
28.78,10775,0
28.79,10775,0
28.8,10775,0
28.81,10775,0
28.82,10775,0
28.83,10775,0
28.84,10775,0
28.85,10775,0
28.86,10775,0
28.87,10775,0
28.88,10775,0
28.89,10775,0
28.9,10775,0
28.91,10775,0
28.92,10775,0
28.93,10775,0
28.94,10775,0
28.95,10775,0
28.96,10775,0
28.97,10775,0
28.98,10775,0
28.99,10775,0
29,10775,0
29.01,10775,0
29.02,10775,0
29.03,10775,0
29.04,10775,0
29.05,10775,0
29.06,10775,0
29.07,10775,0
29.08,10775,0
29.09,10775,0
29.1,10775,0
29.11,10775,0
29.12,10775,0
29.13,10775,0
29.14,10775,0
29.15,10775,0
29.16,10775,0
29.17,10775,0
29.18,10775,0
29.19,10775,0
29.2,10775,0
29.21,10775,0
29.22,10775,0
29.23,10775,0
29.24,10775,0
29.25,10775,0
29.26,10775,0
29.27,10775,0
29.28,10775,0
29.29,10775,0
29.3,10775,0
29.31,10775,0
29.32,10775,0
29.33,10775,0
29.34,10775,0
29.35,10775,0
29.36,10775,0
29.37,10775,0
29.38,10775,0
29.39,10775,0
29.4,10775,0
29.41,10775,0
29.42,10775,0
29.43,10775,0
29.44,10775,0
29.45,10775,0
29.46,10775,0
29.47,10775,0
29.48,10775,0
29.49,10775,0
29.5,10775,0
29.51,10775,0
29.52,10775,0
29.53,10775,0
29.54,10775,0
29.55,10775,0
29.56,10775,0
29.57,10775,0
29.58,10775,0
29.59,10775,0
29.6,10775,0
29.61,10775,0
29.62,10775,0
29.63,10775,0
29.64,10775,0
29.65,10775,0
29.66,10775,0
29.67,10775,0
29.68,10775,0
29.69,10775,0
29.7,10775,0
29.71,10775,0
29.72,10775,0
29.73,10775,0
29.74,10775,0
29.75,10775,0
29.76,10775,0
29.77,10775,0
29.78,10775,0
29.79,10775,0
29.8,10775,0
29.81,10775,0
29.82,10775,0
29.83,10775,0
29.84,10775,0
29.85,10775,0
29.86,10775,0
29.87,10775,0
29.88,10775,0
29.89,10775,0
29.9,10775,0
29.91,10775,0
29.92,10775,0
29.93,10775,0
29.94,10775,0
29.95,10775,0
29.96,10775,0
29.97,10775,0
29.98,10775,0
29.99,10775,0
30,10775,0
30.01,10775,0
30.02,10775,0
30.03,10775,0
30.04,10775,0
30.05,10775,0
30.06,10775,0
30.07,10775,0
30.08,10775,0
30.09,10775,0
30.1,10775,0
30.11,10775,0
30.12,10775,0
30.13,10775,0
30.14,10775,0
30.15,10775,0
30.16,10775,0
30.17,10775,0
30.18,10775,0
30.19,10775,0
30.2,10775,0
30.21,10775,0
30.22,10775,0
30.23,10775,0
30.24,10775,0
30.25,10775,0
30.26,10775,0
30.27,10775,0
30.28,10775,0
30.29,10775,0
30.3,10775,0
30.31,10775,0
30.32,10775,0
30.33,10775,0
30.34,10775,0
30.35,10775,0
30.36,10775,0
30.37,10775,0
30.38,10775,0
30.39,10775,0
30.4,10775,0
30.41,10775,0
30.42,10775,0
30.43,10775,0
30.44,10775,0
30.45,10775,0
30.46,10775,0
